epoch,step,test_loss,test_mae,test_r2,train_loss,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,valid_loss,valid_mae,valid_r2
60,2012,,,,,,,,,5505422.5,1747.1485595703125,0.9473950266838074
60,2012,,,,25182544.0,3921.667724609375,,0.7934794425964355,,,,
61,2019,,,,,,3944.7255859375,,0.7797817587852478,,,
61,2039,,,,,,3864.68017578125,,0.7991106510162354,,,
61,2045,,,,,,,,,5515638.5,1773.6973876953125,0.9472974538803101
61,2045,,,,25180680.0,3907.96630859375,,0.7935976386070251,,,,
62,2059,,,,,,3836.4365234375,,0.82597815990448,,,
62,2078,,,,,,,,,4996619.5,1695.0894775390625,0.9522567391395569
62,2078,,,,25089436.0,3931.73583984375,,0.7938618659973145,,,,
63,2079,,,,,,4190.63427734375,,0.7479087710380554,,,
63,2099,,,,,,3894.572509765625,,0.7996352314949036,,,
63,2111,,,,,,,,,5800154.0,1845.3438720703125,0.9445788860321045
63,2111,,,,25138726.0,3908.4482421875,,0.7938659191131592,,,,
64,2119,,,,,,4140.91748046875,,0.7669196724891663,,,
64,2139,,,,,,3813.501708984375,,0.8065330982208252,,,
64,2144,,,,,,,,,5947854.0,1878.9114990234375,0.9431675672531128
64,2144,,,,25086258.0,3914.02392578125,,0.7942492365837097,,,,
65,2159,,,,,,4051.57080078125,,0.7860777378082275,,,
65,2177,,,,,,,,,7129509.5,2055.433349609375,0.9318767189979553
65,2177,,,,25317216.0,3931.468017578125,,0.7926178574562073,,,,
66,2179,,,,,,3987.461669921875,,0.7878289818763733,,,
66,2199,,,,,,3715.765625,,0.7961710691452026,,,
66,2210,,,,,,,,,5387930.5,1751.0426025390625,0.9485176801681519
66,2210,,,,24764080.0,3879.02099609375,,0.7968133091926575,,,,
67,2219,,,,,,3831.544921875,,0.8006970286369324,,,
67,2239,,,,,,3891.90087890625,,0.8081831932067871,,,
67,2243,,,,,,,,,5123643.5,1687.1458740234375,0.9510430097579956
67,2243,,,,25108646.0,3911.64404296875,,0.7941918969154358,,,,
68,2259,,,,,,3705.91455078125,,0.8099654912948608,,,
68,2276,,,,,,,,,5474809.0,1770.189208984375,0.947687566280365
68,2276,,,,24758632.0,3893.717529296875,,0.7968473434448242,,,,
69,2279,,,,,,3916.036376953125,,0.7876332998275757,,,
69,2299,,,,,,3930.3896484375,,0.7939831614494324,,,
69,2309,,,,,,,,,5429712.0,1759.4105224609375,0.9481184482574463
69,2309,,,,25406904.0,3935.578857421875,,0.7918221950531006,,,,
70,2319,,,,,,3845.196533203125,,0.8110170960426331,,,
70,2339,,,,,,3774.124755859375,,0.8111963272094727,,,
70,2342,,,,,,,,,5267090.0,1755.141845703125,0.9496723413467407
70,2342,,,,25044714.0,3911.108154296875,,0.7947250008583069,,,,
71,2359,,,,,,3940.224365234375,,0.7923004627227783,,,
71,2375,,,,,,,,,5272210.5,1731.6680908203125,0.9496234059333801
71,2375,,,,24551346.0,3869.9609375,,0.798819363117218,,,,
72,2379,,,,,,3795.64794921875,,0.7890051603317261,,,
72,2399,,,,,,3865.98828125,,0.791208028793335,,,
72,2408,,,,,,,,,5800319.5,1839.829345703125,0.9445772767066956
72,2408,,,,24938904.0,3882.06396484375,,0.795489490032196,,,,
73,2419,,,,,,3920.8662109375,,0.8070679306983948,,,
73,2439,,,,,,3897.962158203125,,0.7944096922874451,,,
73,2441,,,,,,,,,5932329.0,1865.1624755859375,0.9433159232139587
73,2441,,,,25273908.0,3918.042236328125,,0.7922756671905518,,,,
74,2459,,,,,,4005.581787109375,,0.7808736562728882,,,
74,2474,,,,,,,,,5883881.0,1854.451904296875,0.9437788128852844
74,2474,,,,24973018.0,3893.345703125,,0.7954952120780945,,,,
75,2479,,,,,,3922.88720703125,,0.784922182559967,,,
75,2499,,,,,,3730.766357421875,,0.7954888939857483,,,
75,2507,,,,,,,,,5222258.5,1739.0162353515625,0.9501007199287415
75,2507,,,,24497390.0,3853.61767578125,,0.7992304563522339,,,,
76,2519,,,,,,3773.899658203125,,0.8088726997375488,,,
76,2539,,,,,,3784.012939453125,,0.79811030626297,,,
76,2540,,,,,,,,,5306725.0,1768.1153564453125,0.9492936134338379
76,2540,,,,24833808.0,3892.87939453125,,0.7964079976081848,,,,
77,2559,,,,,,3892.513916015625,,0.7982541918754578,,,
77,2573,,,,,,,,,6320897.5,1916.0335693359375,0.9396030902862549
77,2573,,,,24449702.0,3864.04150390625,,0.7994887828826904,,,,
78,2579,,,,,,3969.465087890625,,0.7861417531967163,,,
78,2599,,,,,,3829.952392578125,,0.8057699799537659,,,
78,2606,,,,,,,,,4940398.0,1663.0684814453125,0.9527939558029175
78,2606,,,,25105104.0,3909.908203125,,0.7940058708190918,,,,
79,2619,,,,,,3802.98291015625,,0.8030411005020142,,,
79,2639,,,,,,3959.677734375,,0.7801185846328735,,,
79,2639,,,,,,,,,5417269.0,1739.7801513671875,0.9482373595237732
79,2639,,,,24589722.0,3867.044189453125,,0.798229455947876,,,,
80,2659,,,,,,3777.463134765625,,0.819918692111969,,,
80,2672,,,,,,,,,4868486.0,1663.6533203125,0.9534810781478882
80,2672,,,,24408282.0,3861.73779296875,,0.8000879287719727,,,,
81,2679,,,,,,3907.5263671875,,0.7931557893753052,,,
81,2699,,,,,,3726.264892578125,,0.8107340931892395,,,
81,2705,,,,,,,,,4980720.5,1668.5081787109375,0.9524086713790894
81,2705,,,,24879152.0,3890.258544921875,,0.796097457408905,,,,
82,2719,,,,,,3940.634521484375,,0.7938898801803589,,,
82,2738,,,,,,,,,4404125.5,1567.1429443359375,0.9579180479049683
82,2738,,,,24593948.0,3880.844970703125,,0.7982282042503357,,,,
83,2739,,,,,,3802.08349609375,,0.807616114616394,,,
83,2759,,,,,,3890.80908203125,,0.7929490208625793,,,
83,2771,,,,,,,,,5811080.5,1825.0595703125,0.944474458694458
83,2771,,,,24550714.0,3875.842529296875,,0.7988959550857544,,,,
84,2779,,,,,,3696.277099609375,,0.8156601190567017,,,
84,2799,,,,,,3878.255126953125,,0.8149273991584778,,,
84,2804,,,,,,,,,5824321.0,1812.2828369140625,0.9443479180335999
84,2804,,,,24819344.0,3874.070556640625,,0.7964295148849487,,,,
85,2819,,,,,,3715.89697265625,,0.8075010776519775,,,
85,2837,,,,,,,,,5449619.5,1752.774169921875,0.947928249835968
85,2837,,,,24331568.0,3849.956787109375,,0.8004553914070129,,,,
86,2839,,,,,,4006.219482421875,,0.7789278626441956,,,
86,2859,,,,,,3832.851806640625,,0.7896301746368408,,,
86,2870,,,,,,,,,5297117.5,1723.505859375,0.949385404586792
86,2870,,,,24538538.0,3864.7607421875,,0.7987368702888489,,,,
87,2879,,,,,,3984.71630859375,,0.7808868288993835,,,
