epoch,step,test_loss,test_mae,test_r2,train_loss,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,valid_loss,valid_mae,valid_r2
60,2012,,,,26264442.0,4021.505859375,,0.7850611209869385,,,,
61,2019,,,,,,4054.290283203125,,0.7904218435287476,,,
61,2039,,,,,,3976.390625,,0.7951133847236633,,,
61,2045,,,,,,,,,14050948.0,3278.902099609375,0.8657023906707764
61,2045,,,,26330324.0,4021.10009765625,,0.7844088077545166,,,,
62,2059,,,,,,3914.892578125,,0.7822567224502563,,,
62,2078,,,,,,,,,11608621.0,2957.549560546875,0.8890458941459656
62,2078,,,,26184782.0,4015.283935546875,,0.785353422164917,,,,
63,2079,,,,,,4175.9482421875,,0.7515068650245667,,,
63,2099,,,,,,4096.21044921875,,0.7838819622993469,,,
63,2111,,,,,,,,,13006653.0,3151.49951171875,0.8756836652755737
63,2111,,,,26614178.0,4040.242431640625,,0.7818217873573303,,,,
64,2119,,,,,,3946.562744140625,,0.7842916250228882,,,
64,2139,,,,,,3949.44091796875,,0.7775671482086182,,,
64,2144,,,,,,,,,13909068.0,3279.60205078125,0.8670584559440613
64,2144,,,,26460998.0,4023.511474609375,,0.7833066582679749,,,,
65,2159,,,,,,4042.395751953125,,0.7899161577224731,,,
65,2177,,,,,,,,,12660316.0,3101.492431640625,0.8789939284324646
65,2177,,,,26286330.0,4024.926513671875,,0.7849160432815552,,,,
66,2179,,,,,,3998.38525390625,,0.7895693778991699,,,
66,2199,,,,,,3944.51513671875,,0.7862644791603088,,,
66,2210,,,,,,,,,13078069.0,3174.44140625,0.875001072883606
66,2210,,,,26571590.0,4029.777587890625,,0.7824960947036743,,,,
67,2219,,,,,,3971.282470703125,,0.7753379344940186,,,
67,2239,,,,,,4006.02734375,,0.8039681911468506,,,
67,2243,,,,,,,,,14702047.0,3408.074951171875,0.8594792485237122
67,2243,,,,26170770.0,3988.76513671875,,0.7855669856071472,,,,
68,2259,,,,,,3953.92626953125,,0.8064014911651611,,,
68,2276,,,,,,,,,15388648.0,3496.6103515625,0.8529167771339417
68,2276,,,,26026122.0,3990.722412109375,,0.7868925333023071,,,,
69,2279,,,,,,3970.80712890625,,0.7868754267692566,,,
69,2299,,,,,,3958.412841796875,,0.7729027271270752,,,
69,2309,,,,,,,,,12155386.0,3031.559814453125,0.8838199973106384
69,2309,,,,25898862.0,3980.12548828125,,0.7879743576049805,,,,
70,2319,,,,,,4046.0546875,,0.7833470106124878,,,
70,2339,,,,,,3975.81396484375,,0.7977369427680969,,,
70,2342,,,,,,,,,14202188.0,3322.444580078125,0.8642568588256836
70,2342,,,,25601460.0,3962.51708984375,,0.7905071377754211,,,,
71,2359,,,,,,3818.55859375,,0.8033919930458069,,,
71,2375,,,,,,,,,15221124.0,3459.552734375,0.854517936706543
71,2375,,,,26050536.0,3994.77490234375,,0.7866882681846619,,,,
72,2379,,,,,,4063.7802734375,,0.7894015908241272,,,
72,2399,,,,,,4102.3037109375,,0.7795091867446899,,,
72,2408,,,,,,,,,13925356.0,3278.913818359375,0.866902768611908
72,2408,,,,25841590.0,3971.676513671875,,0.7886756658554077,,,,
73,2419,,,,,,3813.337646484375,,0.8151257634162903,,,
73,2439,,,,,,4056.72412109375,,0.7826512455940247,,,
73,2441,,,,,,,,,13446516.0,3216.375,0.8714795112609863
73,2441,,,,26067474.0,3995.6318359375,,0.7866053581237793,,,,
74,2459,,,,,,4057.75,,0.7743450999259949,,,
74,2474,,,,,,,,,13326485.0,3199.386474609375,0.8726267218589783
74,2474,,,,25846584.0,3982.9169921875,,0.788442850112915,,,,
75,2479,,,,,,3998.614990234375,,0.7916667461395264,,,
75,2499,,,,,,4009.43603515625,,0.7864208817481995,,,
75,2507,,,,,,,,,13634309.0,3241.29736328125,0.8696845769882202
75,2507,,,,25870500.0,3981.134033203125,,0.7878797054290771,,,,
76,2519,,,,,,3871.099609375,,0.8069890737533569,,,
76,2539,,,,,,3995.469970703125,,0.7739517092704773,,,
76,2540,,,,,,,,,12184523.0,3026.3671875,0.8835415244102478
76,2540,,,,25856296.0,3969.166259765625,,0.7883437275886536,,,,
77,2559,,,,,,3971.880859375,,0.7888590097427368,,,
77,2573,,,,,,,,,13030602.0,3163.648681640625,0.8754547834396362
77,2573,,,,26100544.0,3992.066650390625,,0.7860812544822693,,,,
78,2579,,,,,,4180.09375,,0.7752901315689087,,,
78,2599,,,,,,4087.009033203125,,0.7665086984634399,,,
78,2606,,,,,,,,,9256093.0,2534.890380859375,0.9115311503410339
78,2606,,,,26199676.0,3997.099365234375,,0.7852715253829956,,,,
79,2619,,,,,,3942.59716796875,,0.7897325754165649,,,
79,2639,,,,,,3871.832763671875,,0.8013304471969604,,,
