station,time,temperature_2m,relative_humidity_2m,dew_point_2m,wind_speed_10m,shortwave_radiation,apparent_temperature
Houston,2024-07-23 19:00:00,79.7,87,75.4,3.7,115.0,89.2
Houston,2024-07-23 20:00:00,79.4,87,75.2,1.1,58.0,89.9
Houston,2024-07-23 21:00:00,79.0,86,74.5,4.8,0.0,87.5
Houston,2024-07-23 22:00:00,78.0,84,72.8,1.5,0.0,86.9
Houston,2024-07-23 23:00:00,78.0,88,74.2,1.6,0.0,87.7
Houston,2024-07-24 00:00:00,78.3,86,73.8,2.0,0.0,87.6
Houston,2024-07-24 01:00:00,78.3,87,74.1,0.8,0.0,88.3
Houston,2024-07-24 02:00:00,78.4,89,74.9,2.1,0.0,88.3
Houston,2024-07-24 03:00:00,78.2,92,75.7,1.4,0.0,88.9
Houston,2024-07-24 04:00:00,77.2,91,74.4,4.0,0.0,86.0
Houston,2024-07-24 05:00:00,75.7,95,74.2,6.2,0.0,83.4
Houston,2024-07-24 06:00:00,74.9,94,73.0,5.0,0.0,82.5
Houston,2024-07-24 07:00:00,75.2,94,73.3,2.6,4.0,83.9
Houston,2024-07-24 08:00:00,77.0,92,74.5,4.0,138.0,85.8
Houston,2024-07-24 09:00:00,77.9,93,75.8,7.8,280.0,86.0
Houston,2024-07-24 10:00:00,76.4,89,72.9,9.4,241.0,82.1
Houston,2024-07-24 11:00:00,78.9,86,74.4,6.6,326.0,86.6
Houston,2024-07-24 12:00:00,80.6,89,77.1,6.0,778.0,92.7
Houston,2024-07-24 13:00:00,82.4,80,75.7,4.3,357.0,91.9
Houston,2024-07-24 14:00:00,83.4,78,75.9,5.8,701.0,94.0
Houston,2024-07-24 15:00:00,80.7,92,78.2,11.1,647.0,89.9
Houston,2024-07-24 16:00:00,81.0,88,77.1,8.9,420.0,89.4
Houston,2024-07-24 17:00:00,81.4,84,76.1,8.2,468.0,89.4
Houston,2024-07-24 18:00:00,81.5,84,76.2,7.1,237.0,90.0
Houston,2024-07-24 19:00:00,81.1,81,74.7,7.2,126.0,88.7
Houston,2024-07-24 20:00:00,79.8,87,75.6,2.8,60.0,89.9
Houston,2024-07-24 21:00:00,79.8,88,76.0,2.6,0.0,90.2
Houston,2024-07-24 22:00:00,78.9,85,74.0,3.7,0.0,87.6
Houston,2024-07-24 23:00:00,77.8,88,73.9,2.4,0.0,87.0
Houston,2024-07-25 00:00:00,77.8,88,73.9,0.9,0.0,87.6
Houston,2024-07-25 01:00:00,77.4,85,72.5,4.8,0.0,84.8
Houston,2024-07-25 02:00:00,77.2,87,73.1,1.6,0.0,86.2
Houston,2024-07-25 03:00:00,77.2,91,74.4,1.4,0.0,87.1
Houston,2024-07-25 04:00:00,77.9,89,74.4,1.6,0.0,87.7
Houston,2024-07-25 05:00:00,74.8,90,71.7,9.4,0.0,79.7
Houston,2024-07-25 06:00:00,73.6,92,71.2,8.4,0.0,78.7
Houston,2024-07-25 07:00:00,73.4,91,70.7,6.9,8.0,78.9
Houston,2024-07-25 08:00:00,71.6,100,71.6,1.6,79.0,79.7
Houston,2024-07-25 09:00:00,71.6,96,70.4,6.3,87.0,77.1
Houston,2024-07-25 10:00:00,72.7,98,72.1,5.2,349.0,79.7
Houston,2024-07-25 11:00:00,73.9,96,72.7,4.9,184.0,81.3
Houston,2024-07-25 12:00:00,75.0,92,72.5,4.0,611.0,83.3
Houston,2024-07-25 13:00:00,76.3,86,71.8,1.5,633.0,85.7
Houston,2024-07-25 14:00:00,76.3,92,73.8,1.3,845.0,89.5
Houston,2024-07-25 15:00:00,76.1,95,74.6,2.7,299.0,85.6
Houston,2024-07-25 16:00:00,75.3,92,72.8,1.6,158.0,84.2
Houston,2024-07-25 17:00:00,76.2,91,73.4,3.8,486.0,84.5
Houston,2024-07-25 18:00:00,75.6,94,73.8,2.2,319.0,84.8
Houston,2024-07-25 19:00:00,75.5,93,73.3,4.0,103.0,83.7
Houston,2024-07-25 20:00:00,75.0,91,72.2,4.1,11.0,82.4
Houston,2024-07-25 21:00:00,75.2,92,72.7,1.8,0.0,83.9
Houston,2024-07-25 22:00:00,75.0,93,72.8,2.4,0.0,83.5
Houston,2024-07-25 23:00:00,76.1,95,74.6,1.9,0.0,86.0
Houston,2024-07-26 00:00:00,76.4,93,74.2,2.9,0.0,85.6
Houston,2024-07-26 01:00:00,76.2,92,73.7,3.0,0.0,85.1
Houston,2024-07-26 02:00:00,75.4,96,74.2,1.8,0.0,85.0
Houston,2024-07-26 03:00:00,75.0,90,71.8,3.2,0.0,82.6
Houston,2024-07-26 04:00:00,74.8,92,72.3,5.3,0.0,81.8
Houston,2024-07-26 05:00:00,73.5,94,71.7,6.6,0.0,79.7
Houston,2024-07-26 06:00:00,73.4,91,70.6,7.7,0.0,78.4
Houston,2024-07-26 07:00:00,73.8,93,71.7,1.8,5.0,81.9
Houston,2024-07-26 08:00:00,74.3,94,72.5,6.0,85.0,81.2
Houston,2024-07-26 09:00:00,75.0,92,72.5,5.4,187.0,82.1
Houston,2024-07-26 10:00:00,74.7,92,72.2,3.4,123.0,82.5
Houston,2024-07-26 11:00:00,76.0,95,74.4,5.0,534.0,84.4
Houston,2024-07-26 12:00:00,77.9,92,75.3,2.2,632.0,89.0
Houston,2024-07-26 13:00:00,79.0,85,74.1,1.1,473.0,88.9
Houston,2024-07-26 14:00:00,79.7,89,76.1,2.2,713.0,92.2
Houston,2024-07-26 15:00:00,79.9,88,76.1,2.5,359.0,90.4
Houston,2024-07-26 16:00:00,80.5,86,75.9,2.1,576.0,91.3
Houston,2024-07-26 17:00:00,81.5,77,73.6,2.5,636.0,91.4
Houston,2024-07-26 18:00:00,80.7,78,73.2,3.4,437.0,89.1
Houston,2024-07-26 19:00:00,79.2,87,75.0,4.9,76.0,88.0
Houston,2024-07-26 20:00:00,78.2,87,74.0,4.3,11.0,86.7
Houston,2024-07-26 21:00:00,77.9,89,74.4,2.8,0.0,87.1
Houston,2024-07-26 22:00:00,77.5,91,74.7,1.7,0.0,87.4
Houston,2024-07-26 23:00:00,77.6,90,74.4,4.0,0.0,86.4
Houston,2024-07-27 00:00:00,77.0,87,72.8,4.5,0.0,84.6
Houston,2024-07-27 01:00:00,76.9,89,73.4,3.3,0.0,85.4
Houston,2024-07-27 02:00:00,76.9,92,74.4,5.3,0.0,85.1
Houston,2024-07-27 03:00:00,76.7,90,73.5,5.1,0.0,84.5
Houston,2024-07-27 04:00:00,76.8,90,73.6,4.7,0.0,84.8
Houston,2024-07-27 05:00:00,76.5,93,74.3,3.2,0.0,85.6
Houston,2024-07-27 06:00:00,76.4,94,74.6,3.5,0.0,85.5
Houston,2024-07-27 07:00:00,75.8,92,73.3,4.2,6.0,83.9
Houston,2024-07-27 08:00:00,75.5,97,74.6,2.7,53.0,85.0
Houston,2024-07-27 09:00:00,75.4,98,74.8,2.3,174.0,85.2
Houston,2024-07-27 10:00:00,75.1,98,74.5,3.1,85.0,84.3
Houston,2024-07-27 11:00:00,76.3,96,75.1,2.1,351.0,86.4
Houston,2024-07-27 12:00:00,76.8,95,75.2,2.2,352.0,86.9
Houston,2024-07-27 13:00:00,79.3,90,76.1,5.6,863.0,91.8
Houston,2024-07-27 14:00:00,77.8,89,74.3,6.1,303.0,85.6
Houston,2024-07-27 15:00:00,78.4,89,74.9,7.7,379.0,85.9
Houston,2024-07-27 16:00:00,78.3,91,75.5,5.0,282.0,87.3
Houston,2024-07-27 17:00:00,79.7,88,75.8,4.1,155.0,89.3
Houston,2024-07-27 18:00:00,81.6,83,76.0,5.1,286.0,90.9
Houston,2024-07-27 19:00:00,79.7,83,74.1,5.6,96.0,87.7
Houston,2024-07-27 20:00:00,78.9,87,74.7,4.3,53.0,87.8
Houston,2024-07-27 21:00:00,78.1,92,75.6,2.5,0.0,88.3
Houston,2024-07-27 22:00:00,78.3,91,75.5,4.8,0.0,87.4
Houston,2024-07-27 23:00:00,78.1,91,75.3,3.7,0.0,87.6
Houston,2024-07-28 00:00:00,77.9,92,75.4,4.0,0.0,87.4
Houston,2024-07-28 01:00:00,77.7,93,75.5,4.3,0.0,87.0
Houston,2024-07-28 02:00:00,77.6,94,75.7,3.4,0.0,87.5
Houston,2024-07-28 03:00:00,77.9,93,75.8,2.7,0.0,88.1
Houston,2024-07-28 04:00:00,78.1,94,76.3,3.5,0.0,88.3
Houston,2024-07-28 05:00:00,78.4,94,76.5,0.7,0.0,89.9
Houston,2024-07-28 06:00:00,77.8,94,75.9,1.8,0.0,88.4
Houston,2024-07-28 07:00:00,77.9,96,76.6,3.6,6.0,88.2
Houston,2024-07-28 08:00:00,78.5,94,76.6,1.1,104.0,89.9
Houston,2024-07-28 09:00:00,78.9,95,77.4,2.1,284.0,90.4
Houston,2024-07-28 10:00:00,80.0,94,78.1,0.7,239.0,92.6
Houston,2024-07-28 11:00:00,81.3,91,78.4,4.2,166.0,92.6
Houston,2024-07-28 12:00:00,84.0,88,80.0,5.1,338.0,96.0
Houston,2024-07-28 13:00:00,86.6,85,81.5,7.3,888.0,102.2
Houston,2024-07-28 14:00:00,87.3,79,80.0,8.8,689.0,99.1
Houston,2024-07-28 15:00:00,87.1,81,80.6,5.3,768.0,101.8
Houston,2024-07-28 16:00:00,87.8,77,79.6,8.9,813.0,100.5
Houston,2024-07-28 17:00:00,86.0,83,80.3,6.4,431.0,97.7
Houston,2024-07-28 18:00:00,84.9,82,78.8,6.1,366.0,95.6
Houston,2024-07-28 19:00:00,84.2,86,79.5,5.9,101.0,95.5
Houston,2024-07-28 20:00:00,83.2,90,79.9,3.4,13.0,95.9
Houston,2024-07-28 21:00:00,82.5,90,79.3,4.2,0.0,94.4
Houston,2024-07-28 22:00:00,81.7,91,78.8,4.1,0.0,93.4
Houston,2024-07-28 23:00:00,81.5,94,79.6,1.7,0.0,94.6
Houston,2024-07-29 00:00:00,81.2,94,79.3,3.0,0.0,93.6
Houston,2024-07-29 01:00:00,81.0,92,78.5,2.9,0.0,92.9
Houston,2024-07-29 02:00:00,80.9,91,78.0,4.5,0.0,91.8
Houston,2024-07-29 03:00:00,80.8,92,78.3,5.8,0.0,91.4
Houston,2024-07-29 04:00:00,80.9,92,78.4,6.1,0.0,91.4
Houston,2024-07-29 05:00:00,80.6,92,78.0,4.1,0.0,91.6
Houston,2024-07-29 06:00:00,80.6,92,78.1,2.3,0.0,92.5
Houston,2024-07-29 07:00:00,79.9,93,77.7,0.9,6.0,92.2
Houston,2024-07-29 08:00:00,81.5,94,79.7,2.9,129.0,94.2
Houston,2024-07-29 09:00:00,83.9,89,80.3,5.9,336.0,95.8
Houston,2024-07-29 10:00:00,86.3,83,80.5,5.2,547.0,98.7
Houston,2024-07-29 11:00:00,88.7,77,80.6,6.3,709.0,102.3
Houston,2024-07-29 12:00:00,90.3,72,80.0,7.5,825.0,104.0
Houston,2024-07-29 13:00:00,90.8,69,79.2,8.9,848.0,103.6
Houston,2024-07-29 14:00:00,91.7,66,78.7,8.9,683.0,102.5
Houston,2024-07-29 15:00:00,93.2,60,77.2,10.5,624.0,101.6
Houston,2024-07-29 16:00:00,93.5,62,78.5,12.2,716.0,103.0
Houston,2024-07-29 17:00:00,93.6,60,77.6,10.8,550.0,101.6
Houston,2024-07-29 18:00:00,93.2,57,75.8,10.5,509.0,100.1
Houston,2024-07-29 19:00:00,91.5,55,73.1,9.4,282.0,97.2
Houston,2024-07-29 20:00:00,88.1,65,74.9,9.7,60.0,94.8
Houston,2024-07-29 21:00:00,84.3,76,75.9,8.4,0.0,92.2
Houston,2024-07-29 22:00:00,84.2,80,77.4,7.1,0.0,93.6
Houston,2024-07-29 23:00:00,82.4,82,76.4,5.4,0.0,91.9
Houston,2024-07-30 00:00:00,83.1,83,77.4,7.6,0.0,92.2
Houston,2024-07-30 01:00:00,81.8,85,76.9,6.1,0.0,91.3
Houston,2024-07-30 02:00:00,82.0,87,77.7,4.7,0.0,92.6
Houston,2024-07-30 03:00:00,81.5,89,78.0,3.8,0.0,92.7
Houston,2024-07-30 04:00:00,81.2,89,77.6,5.0,0.0,91.6
Houston,2024-07-30 05:00:00,81.3,89,77.7,3.4,0.0,92.5
Houston,2024-07-30 06:00:00,80.5,89,76.9,3.4,0.0,91.1
Houston,2024-07-30 07:00:00,80.5,89,76.9,2.9,0.0,91.3
Houston,2024-07-30 08:00:00,82.6,89,79.1,6.1,124.0,93.6
Houston,2024-07-30 09:00:00,86.6,80,79.7,7.2,340.0,97.5
Houston,2024-07-30 10:00:00,88.9,72,78.7,8.4,495.0,98.7
Houston,2024-07-30 11:00:00,91.3,65,77.9,8.8,526.0,100.2
Houston,2024-07-30 12:00:00,92.7,64,78.7,8.3,713.0,104.1
Houston,2024-07-30 13:00:00,91.5,66,78.6,8.2,462.0,101.2
Houston,2024-07-30 14:00:00,94.8,60,78.7,9.9,757.0,105.8
Houston,2024-07-30 15:00:00,95.8,54,76.5,10.1,949.0,107.0
Houston,2024-07-30 16:00:00,94.2,57,76.7,11.2,650.0,102.3
Houston,2024-07-30 17:00:00,94.9,55,76.2,10.5,702.0,103.4
Houston,2024-07-30 18:00:00,93.3,54,74.2,12.4,501.0,98.5
Houston,2024-07-30 19:00:00,90.7,61,75.4,11.9,281.0,96.8
Houston,2024-07-30 20:00:00,86.9,68,75.1,10.1,57.0,93.6
Houston,2024-07-30 21:00:00,85.8,75,76.9,9.0,0.0,94.1
Houston,2024-07-30 22:00:00,83.7,80,76.9,7.6,0.0,92.5
Houston,2024-07-30 23:00:00,83.5,84,78.2,6.5,0.0,93.7
Houston,2024-07-31 00:00:00,83.7,83,78.0,6.1,0.0,93.9
Houston,2024-07-31 01:00:00,82.9,84,77.6,7.2,0.0,92.4
Houston,2024-07-31 02:00:00,81.4,84,76.1,7.0,0.0,89.9
Houston,2024-07-31 03:00:00,80.9,84,75.6,6.1,0.0,89.6
Houston,2024-07-31 04:00:00,81.3,86,76.7,6.3,0.0,90.5
Houston,2024-07-31 05:00:00,81.0,82,75.0,5.4,0.0,89.6
Houston,2024-07-31 06:00:00,80.4,84,75.1,3.8,0.0,89.7
Houston,2024-07-31 07:00:00,79.9,88,76.1,2.3,0.0,90.5
Houston,2024-07-31 08:00:00,81.6,89,78.1,4.8,130.0,92.4
Houston,2024-07-31 09:00:00,85.3,82,79.2,6.5,334.0,96.2
Houston,2024-07-31 10:00:00,88.2,75,79.3,10.1,551.0,97.6
Houston,2024-07-31 11:00:00,90.5,71,79.9,9.7,740.0,102.3
Houston,2024-07-31 12:00:00,93.2,62,78.3,9.7,815.0,104.6
Houston,2024-07-31 13:00:00,94.4,64,80.4,9.3,946.0,108.7
Houston,2024-07-31 14:00:00,95.3,53,75.5,8.5,1004.0,107.3
Houston,2024-07-31 15:00:00,95.0,58,78.0,10.0,962.0,107.4
Houston,2024-07-31 16:00:00,95.5,55,76.8,9.2,869.0,106.6
Houston,2024-07-31 17:00:00,94.4,57,76.8,10.6,703.0,103.3
Houston,2024-07-31 18:00:00,91.2,67,78.7,9.9,481.0,100.2
Houston,2024-07-31 19:00:00,88.5,70,77.4,10.9,289.0,96.3
Houston,2024-07-31 20:00:00,85.8,73,76.1,9.3,58.0,93.4
Houston,2024-07-31 21:00:00,85.7,76,77.2,9.5,0.0,94.0
Houston,2024-07-31 22:00:00,84.1,83,78.3,6.5,0.0,94.3
Houston,2024-07-31 23:00:00,83.9,81,77.4,5.7,0.0,93.9
Houston,2024-08-01 00:00:00,82.4,83,76.8,5.4,0.0,92.1
Houston,2024-08-01 01:00:00,81.7,84,76.4,6.5,0.0,90.7
Houston,2024-08-01 02:00:00,80.5,86,75.9,4.3,0.0,90.1
Houston,2024-08-01 03:00:00,79.1,86,74.6,3.4,0.0,88.3
Houston,2024-08-01 04:00:00,78.2,88,74.4,1.6,0.0,88.0
Houston,2024-08-01 05:00:00,77.6,88,73.7,1.3,0.0,87.1
Houston,2024-08-01 06:00:00,77.2,88,73.4,0.5,0.0,86.9
Houston,2024-08-01 07:00:00,77.8,86,73.2,0.3,0.0,87.4
Houston,2024-08-01 08:00:00,80.5,87,76.2,0.3,127.0,92.0
Houston,2024-08-01 09:00:00,84.3,83,78.6,3.5,271.0,96.1
Houston,2024-08-01 10:00:00,87.2,78,79.5,4.1,527.0,99.3
Houston,2024-08-01 11:00:00,90.1,71,79.4,3.3,727.0,104.5
Houston,2024-08-01 12:00:00,92.8,65,79.3,2.2,873.0,109.3
Houston,2024-08-01 13:00:00,95.2,60,79.2,1.6,962.0,113.0
Houston,2024-08-01 14:00:00,95.4,61,79.8,2.8,849.0,111.7
Houston,2024-08-01 15:00:00,94.3,66,81.2,6.0,654.0,107.9
Houston,2024-08-01 16:00:00,94.9,66,81.7,8.2,706.0,108.3
Houston,2024-08-01 17:00:00,94.3,63,79.8,8.1,519.0,104.9
Houston,2024-08-01 18:00:00,91.9,65,78.4,9.7,365.0,100.9
Houston,2024-08-01 19:00:00,91.0,63,76.7,9.3,289.0,98.9
Houston,2024-08-01 20:00:00,87.9,65,74.7,8.1,49.0,95.2
Houston,2024-08-01 21:00:00,86.5,72,76.4,6.1,0.0,95.7
Houston,2024-08-01 22:00:00,84.7,78,77.1,5.6,0.0,94.5
Houston,2024-08-01 23:00:00,83.0,80,76.2,3.2,0.0,93.2
Houston,2024-08-02 00:00:00,82.5,84,77.2,4.3,0.0,93.0
Houston,2024-08-02 01:00:00,82.3,85,77.3,3.7,0.0,93.0
Houston,2024-08-02 02:00:00,81.5,87,77.3,1.9,0.0,93.1
Houston,2024-08-02 03:00:00,81.1,85,76.2,2.6,0.0,91.6
Houston,2024-08-02 04:00:00,79.7,87,75.5,1.6,0.0,90.2
Houston,2024-08-02 05:00:00,80.1,87,75.9,2.0,0.0,90.7
Houston,2024-08-02 06:00:00,79.3,90,76.1,2.2,0.0,89.9
Houston,2024-08-02 07:00:00,79.6,89,76.0,1.4,0.0,90.5
Houston,2024-08-02 08:00:00,82.2,85,77.2,2.9,124.0,93.2
Houston,2024-08-02 09:00:00,85.3,85,80.3,3.4,328.0,98.3
Houston,2024-08-02 10:00:00,89.0,76,80.5,3.2,541.0,102.2
Houston,2024-08-02 11:00:00,92.2,68,80.1,2.3,734.0,107.6
Houston,2024-08-02 12:00:00,94.5,59,78.0,4.5,851.0,108.7
Houston,2024-08-02 13:00:00,96.4,54,77.0,4.3,923.0,110.8
Houston,2024-08-02 14:00:00,97.0,53,77.1,3.6,921.0,111.8
Houston,2024-08-02 15:00:00,97.5,53,77.5,4.5,872.0,111.5
Houston,2024-08-02 16:00:00,98.9,47,75.2,3.2,696.0,110.2
Houston,2024-08-02 17:00:00,97.5,51,76.3,5.5,322.0,106.8
Houston,2024-08-02 18:00:00,95.6,60,79.5,7.8,454.0,106.1
Houston,2024-08-02 19:00:00,91.9,67,79.4,8.6,204.0,102.0
Houston,2024-08-02 20:00:00,89.6,70,78.6,8.8,47.0,99.1
Houston,2024-08-02 21:00:00,87.2,77,79.1,6.9,0.0,97.8
Houston,2024-08-02 22:00:00,86.0,81,79.4,7.7,0.0,96.5
Houston,2024-08-02 23:00:00,85.2,84,79.9,7.3,0.0,96.2
Houston,2024-08-03 00:00:00,84.3,79,77.1,5.7,0.0,94.1
Houston,2024-08-03 01:00:00,83.2,80,76.4,5.6,0.0,92.5
Houston,2024-08-03 02:00:00,81.6,81,75.2,5.2,0.0,90.4
Houston,2024-08-03 03:00:00,80.4,85,75.5,3.7,0.0,90.0
Houston,2024-08-03 04:00:00,80.8,84,75.5,4.5,0.0,90.1
Houston,2024-08-03 05:00:00,82.2,81,75.8,2.1,0.0,92.6
Houston,2024-08-03 06:00:00,80.7,83,75.1,2.5,0.0,90.6
Houston,2024-08-03 07:00:00,80.3,84,75.0,2.5,0.0,90.1
Houston,2024-08-03 08:00:00,82.2,85,77.2,5.3,115.0,92.2
Houston,2024-08-03 09:00:00,84.7,85,79.7,7.4,323.0,95.5
Houston,2024-08-03 10:00:00,88.6,73,78.8,7.4,523.0,98.7
Houston,2024-08-03 11:00:00,92.3,66,79.3,7.4,719.0,104.6
Houston,2024-08-03 12:00:00,93.6,65,80.1,5.1,845.0,108.8
Houston,2024-08-03 13:00:00,95.0,62,79.9,4.3,792.0,109.9
Houston,2024-08-03 14:00:00,98.0,52,77.4,3.8,955.0,113.3
Houston,2024-08-03 15:00:00,98.8,51,77.6,2.3,791.0,113.1
Houston,2024-08-03 16:00:00,98.1,50,76.3,3.2,581.0,108.7
Houston,2024-08-03 17:00:00,99.5,41,71.7,3.6,412.0,106.9
Houston,2024-08-03 18:00:00,97.2,47,73.6,4.6,442.0,105.3
Houston,2024-08-03 19:00:00,92.3,64,78.3,8.9,245.0,101.5
Houston,2024-08-03 20:00:00,88.7,70,77.7,8.5,38.0,97.7
Houston,2024-08-03 21:00:00,86.9,72,76.8,7.4,0.0,95.8
Houston,2024-08-03 22:00:00,86.8,73,77.1,9.4,0.0,94.9
Houston,2024-08-03 23:00:00,86.6,72,76.5,5.4,0.0,96.1
Houston,2024-08-04 00:00:00,84.6,78,77.0,6.0,0.0,94.2
Houston,2024-08-04 01:00:00,83.9,76,75.5,6.5,0.0,92.3
Houston,2024-08-04 02:00:00,83.0,78,75.4,4.0,0.0,92.4
Houston,2024-08-04 03:00:00,83.3,76,74.9,4.0,0.0,92.3
Houston,2024-08-04 04:00:00,83.6,74,74.5,3.6,0.0,92.6
Houston,2024-08-04 05:00:00,82.1,78,74.5,3.2,0.0,91.3
Houston,2024-08-04 06:00:00,82.5,79,75.4,2.9,0.0,92.4
Houston,2024-08-04 07:00:00,80.4,82,74.4,4.1,0.0,89.1
Houston,2024-08-04 08:00:00,79.3,83,73.7,8.1,13.0,85.9
Houston,2024-08-04 09:00:00,77.9,86,73.4,5.8,171.0,85.4
Houston,2024-08-04 10:00:00,80.2,75,71.6,4.2,382.0,87.3
Houston,2024-08-04 11:00:00,83.3,79,76.1,7.5,544.0,91.6
Houston,2024-08-04 12:00:00,87.5,72,77.3,4.0,475.0,98.2
Houston,2024-08-04 13:00:00,91.5,67,79.0,3.5,917.0,107.7
Houston,2024-08-04 14:00:00,92.8,61,77.4,2.5,961.0,108.9
Houston,2024-08-04 15:00:00,96.0,50,74.4,6.7,736.0,105.6
Houston,2024-08-04 16:00:00,96.8,48,73.9,8.5,812.0,106.0
Houston,2024-08-04 17:00:00,98.3,44,72.6,6.9,677.0,106.1
Houston,2024-08-04 18:00:00,91.4,60,75.5,9.7,486.0,98.4
Houston,2024-08-04 19:00:00,91.3,57,73.9,6.8,255.0,98.6
Houston,2024-08-04 20:00:00,86.0,63,72.0,5.4,37.0,92.8
Houston,2024-08-04 21:00:00,83.4,73,73.9,3.2,0.0,92.2
Houston,2024-08-04 22:00:00,86.0,75,77.2,4.7,0.0,96.3
Houston,2024-08-04 23:00:00,84.2,77,76.3,4.6,0.0,93.9
Houston,2024-08-05 00:00:00,82.9,82,76.8,4.9,0.0,92.8
Houston,2024-08-05 01:00:00,81.9,82,75.9,4.6,0.0,91.4
Houston,2024-08-05 02:00:00,80.3,79,73.2,4.2,0.0,88.3
Houston,2024-08-05 03:00:00,80.5,76,72.2,1.1,0.0,89.2
Houston,2024-08-05 04:00:00,80.0,79,72.9,1.8,0.0,88.9
Houston,2024-08-05 05:00:00,80.6,78,73.1,3.4,0.0,88.9
Houston,2024-08-05 06:00:00,79.1,82,73.1,3.2,0.0,87.5
Houston,2024-08-05 07:00:00,79.8,81,73.5,3.5,0.0,88.3
Houston,2024-08-05 08:00:00,83.8,74,74.6,5.5,110.0,92.1
Houston,2024-08-05 09:00:00,87.0,73,77.3,5.9,316.0,96.9
Houston,2024-08-05 10:00:00,88.4,70,77.4,3.0,531.0,99.5
Houston,2024-08-05 11:00:00,93.0,53,73.3,4.0,492.0,101.1
Houston,2024-08-05 12:00:00,93.5,59,77.0,2.6,514.0,104.5
Houston,2024-08-05 13:00:00,93.2,61,77.7,3.2,631.0,105.3
Houston,2024-08-05 14:00:00,93.2,50,71.8,4.7,755.0,102.5
Houston,2024-08-05 15:00:00,95.4,46,71.4,5.4,856.0,105.1
Houston,2024-08-05 16:00:00,93.9,54,74.7,2.9,812.0,106.3
Houston,2024-08-05 17:00:00,94.5,54,75.3,5.8,499.0,103.1
Houston,2024-08-05 18:00:00,94.7,46,70.7,6.8,330.0,100.2
Houston,2024-08-05 19:00:00,94.1,45,69.5,6.3,208.0,99.1
Houston,2024-08-05 20:00:00,88.5,60,72.8,6.8,33.0,95.1
Houston,2024-08-05 21:00:00,86.9,67,74.6,4.7,0.0,95.5
Houston,2024-08-05 22:00:00,86.3,69,74.9,4.6,0.0,95.2
Houston,2024-08-05 23:00:00,85.3,65,72.2,5.2,0.0,92.3
Houston,2024-08-06 00:00:00,82.8,75,74.1,3.3,0.0,91.7
Houston,2024-08-06 01:00:00,83.6,73,74.0,2.1,0.0,93.0
Houston,2024-08-06 02:00:00,82.2,73,72.7,2.2,0.0,90.7
Houston,2024-08-06 03:00:00,81.4,73,71.9,2.2,0.0,89.4
Houston,2024-08-06 04:00:00,78.9,80,72.2,4.6,0.0,86.2
Houston,2024-08-06 05:00:00,78.8,84,73.5,3.1,0.0,87.4
Houston,2024-08-06 06:00:00,78.8,82,72.9,2.9,0.0,87.2
Houston,2024-08-06 07:00:00,78.7,85,73.8,2.2,0.0,87.8
Houston,2024-08-06 08:00:00,82.0,81,75.6,3.5,110.0,91.7
Houston,2024-08-06 09:00:00,86.0,73,76.3,5.2,317.0,95.4
Houston,2024-08-06 10:00:00,90.0,61,74.8,5.9,528.0,98.2
Houston,2024-08-06 11:00:00,93.1,55,74.5,3.7,716.0,103.9
Houston,2024-08-06 12:00:00,95.9,50,74.2,2.0,734.0,107.5
Houston,2024-08-06 13:00:00,96.6,49,74.3,3.6,719.0,107.3
Houston,2024-08-06 14:00:00,95.0,55,76.3,2.1,563.0,106.0
Houston,2024-08-06 15:00:00,97.9,48,74.9,0.6,840.0,112.0
Houston,2024-08-06 16:00:00,96.8,46,72.7,2.8,309.0,105.1
Houston,2024-08-06 17:00:00,94.3,56,76.2,2.1,591.0,105.5
Houston,2024-08-06 18:00:00,92.3,59,75.9,7.8,229.0,100.3
Houston,2024-08-06 19:00:00,91.8,57,74.4,7.8,176.0,99.0
Houston,2024-08-06 20:00:00,88.4,66,75.6,7.3,29.0,96.5
Houston,2024-08-06 21:00:00,87.5,68,75.6,7.4,0.0,95.6
Houston,2024-08-06 22:00:00,86.0,69,74.6,6.5,0.0,93.8
Houston,2024-08-06 23:00:00,84.4,70,73.6,7.8,0.0,91.1
Houston,2024-08-07 00:00:00,82.6,74,73.5,5.4,0.0,90.3
Houston,2024-08-07 01:00:00,82.6,72,72.7,7.4,0.0,88.9
Houston,2024-08-07 02:00:00,82.7,72,72.8,3.6,0.0,90.7
Houston,2024-08-07 03:00:00,80.8,81,74.4,3.9,0.0,89.7
Houston,2024-08-07 04:00:00,81.0,84,75.7,3.8,0.0,90.7
Houston,2024-08-07 05:00:00,81.5,79,74.3,5.6,0.0,89.5
Houston,2024-08-07 06:00:00,81.2,80,74.4,4.0,0.0,90.0
Houston,2024-08-07 07:00:00,79.7,81,73.4,3.8,0.0,88.0
Houston,2024-08-07 08:00:00,82.4,81,76.0,6.5,112.0,91.2
Houston,2024-08-07 09:00:00,86.1,75,77.3,10.2,299.0,94.1
Houston,2024-08-07 10:00:00,88.6,72,78.4,8.3,530.0,98.1
Houston,2024-08-07 11:00:00,92.6,63,78.2,6.9,714.0,104.3
Houston,2024-08-07 12:00:00,93.5,60,77.5,4.5,778.0,106.6
Houston,2024-08-07 13:00:00,94.5,57,76.9,2.6,691.0,107.1
Houston,2024-08-07 14:00:00,96.5,53,76.6,3.7,866.0,110.3
Houston,2024-08-07 15:00:00,97.3,51,76.2,5.2,750.0,108.8
