epoch,step,test_loss,test_mae,test_r2,train_loss,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,valid_loss,valid_mae,valid_r2
71,2951,,,,25959922.0,3976.602294921875,,0.7927077412605286,,,,
72,2959,,,,,,3990.5,,0.7917436361312866,,,
72,2979,,,,,,3969.529541015625,,0.7981286644935608,,,
72,2992,,,,,,,,,11512609.0,2978.040771484375,0.7107346057891846
72,2992,,,,25774756.0,3971.52880859375,,0.7939116358757019,,,,
73,2999,,,,,,4012.742919921875,,0.7758468389511108,,,
73,3019,,,,,,3774.477294921875,,0.8000316619873047,,,
73,3033,,,,,,,,,7809578.0,2404.392333984375,0.8037768006324768
73,3033,,,,25949518.0,3985.1123046875,,0.7925821542739868,,,,
74,3039,,,,,,3952.818359375,,0.7872867584228516,,,
74,3059,,,,,,3964.385498046875,,0.8034707307815552,,,
74,3074,,,,,,,,,9794240.0,2743.368408203125,0.7539102435112
74,3074,,,,25558722.0,3970.73486328125,,0.7956362366676331,,,,
75,3079,,,,,,3833.289306640625,,0.8146259784698486,,,
75,3099,,,,,,3988.490234375,,0.8023396134376526,,,
75,3115,,,,,,,,,7436655.0,2322.509521484375,0.8131468296051025
75,3115,,,,25429318.0,3940.487060546875,,0.7969008684158325,,,,
76,3119,,,,,,3959.489501953125,,0.7941240072250366,,,
76,3139,,,,,,3790.722900390625,,0.8073097467422485,,,
76,3156,,,,,,,,,7607681.5,2359.996337890625,0.8088496327400208
76,3156,,,,25602260.0,3949.763671875,,0.7956461906433105,,,,
77,3159,,,,,,3998.292724609375,,0.7894928455352783,,,
77,3179,,,,,,4017.2314453125,,0.7805310487747192,,,
77,3197,,,,,,,,,8582631.0,2534.06640625,0.7843531370162964
77,3197,,,,25862398.0,3974.312255859375,,0.793506383895874,,,,
78,3199,,,,,,3953.80908203125,,0.8061705231666565,,,
78,3219,,,,,,3989.982421875,,0.7945681810379028,,,
78,3238,,,,,,,,,7274088.5,2296.700439453125,0.8172314763069153
78,3238,,,,25188926.0,3919.13916015625,,0.7986944913864136,,,,
79,3239,,,,,,4037.87451171875,,0.7966864109039307,,,
79,3259,,,,,,3920.043701171875,,0.8028156161308289,,,
79,3279,,,,,,3928.55517578125,,0.8017987608909607,,,
79,3279,,,,,,,,,6982728.5,2220.8447265625,0.8245521783828735
79,3279,,,,25433272.0,3940.19091796875,,0.7966659665107727,,,,
80,3299,,,,,,3734.200927734375,,0.8166559934616089,,,
80,3319,,,,,,3871.118896484375,,0.8046813011169434,,,
80,3320,,,,,,,,,9844907.0,2770.8037109375,0.7526372075080872
80,3320,,,,25166002.0,3925.996826171875,,0.7989431619644165,,,,
81,3339,,,,,,3868.93115234375,,0.7829108238220215,,,
81,3359,,,,,,3914.826416015625,,0.8152445554733276,,,
81,3361,,,,,,,,,7765832.0,2358.684326171875,0.804875910282135
81,3361,,,,25112854.0,3919.443359375,,0.7991838455200195,,,,
82,3379,,,,,,4005.078125,,0.7980201244354248,,,
82,3399,,,,,,3868.399169921875,,0.8084266185760498,,,
82,3402,,,,,,,,,8967742.0,2566.7998046875,0.7746767997741699
82,3402,,,,25494992.0,3935.461669921875,,0.7961601614952087,,,,
83,3419,,,,,,3952.906005859375,,0.807557225227356,,,
83,3439,,,,,,4091.10693359375,,0.7681616544723511,,,
83,3443,,,,,,,,,10118321.0,2764.554931640625,0.74576735496521
83,3443,,,,25299152.0,3926.948486328125,,0.7977015972137451,,,,
84,3459,,,,,,3817.978271484375,,0.794814944267273,,,
84,3479,,,,,,3932.0947265625,,0.776443600654602,,,
84,3484,,,,,,,,,8939953.0,2591.644775390625,0.7753750085830688
84,3484,,,,25060784.0,3914.82275390625,,0.7997368574142456,,,,
85,3499,,,,,,3863.685546875,,0.8122336268424988,,,
85,3519,,,,,,3798.35888671875,,0.8032519817352295,,,
85,3525,,,,,,,,,8913454.0,2598.368408203125,0.7760408520698547
85,3525,,,,25423120.0,3934.967041015625,,0.7968099117279053,,,,
86,3539,,,,,,4092.42138671875,,0.7907474637031555,,,
86,3559,,,,,,4036.40478515625,,0.7956860065460205,,,
86,3566,,,,,,,,,7559296.0,2351.93994140625,0.8100653886795044
86,3566,,,,25117824.0,3920.50927734375,,0.7991460561752319,,,,
87,3579,,,,,,3862.479736328125,,0.8030074238777161,,,
87,3599,,,,,,3946.82275390625,,0.7818490862846375,,,
87,3607,,,,,,,,,8656200.0,2552.762939453125,0.7825046181678772
87,3607,,,,25097400.0,3905.28466796875,,0.7995153665542603,,,,
88,3619,,,,,,4053.20703125,,0.7794902324676514,,,
88,3639,,,,,,4002.359375,,0.784278154373169,,,
88,3648,,,,,,,,,8796276.0,2543.37548828125,0.7789850831031799
88,3648,,,,25118980.0,3911.485595703125,,0.7992327213287354,,,,
89,3659,,,,,,4005.6484375,,0.7966152429580688,,,
89,3679,,,,,,4065.5859375,,0.797370970249176,,,
89,3689,,,,,,,,,8347586.0,2468.4521484375,0.7902588248252869
89,3689,,,,25344146.0,3933.99658203125,,0.7974254488945007,,,,
90,3699,,,,,,3908.40576171875,,0.8113056421279907,,,
90,3719,,,,,,3794.479736328125,,0.8073055744171143,,,
90,3730,,,,,,,,,8339411.0,2493.5185546875,0.7904642224311829
90,3730,,,,24920376.0,3900.11083984375,,0.8008489012718201,,,,
91,3739,,,,,,3794.612060546875,,0.796233057975769,,,
91,3759,,,,,,3858.849365234375,,0.8093621134757996,,,
91,3771,,,,,,,,,8059364.5,2444.347412109375,0.7975006699562073
91,3771,,,,25142092.0,3906.662109375,,0.7990355491638184,,,,
92,3779,,,,,,4064.62744140625,,0.7807117104530334,,,
92,3799,,,,,,3745.628662109375,,0.8160526752471924,,,
92,3812,,,,,,,,,8160641.0,2467.885986328125,0.7949560284614563
92,3812,,,,25207558.0,3929.923095703125,,0.7986478209495544,,,,
93,3819,,,,,,3885.545654296875,,0.811176598072052,,,
93,3839,,,,,,3924.75732421875,,0.7891541123390198,,,
93,3853,,,,,,,,,7483351.5,2336.228759765625,0.8119735717773438
93,3853,,,,24767564.0,3892.44921875,,0.8019939661026001,,,,
94,3859,,,,,,3926.321533203125,,0.8069441318511963,,,
94,3879,,,,,,3965.0498046875,,0.8022544980049133,,,
94,3894,,,,,,,,,9201380.0,2640.386962890625,0.7688064575195312
94,3894,,,,25182890.0,3928.093505859375,,0.7989196181297302,,,,
95,3899,,,,,,3736.62939453125,,0.8173196315765381,,,
95,3919,,,,,,4052.9228515625,,0.7830612659454346,,,
95,3935,,,,,,,,,7652775.5,2355.771484375,0.8077166080474854
95,3935,,,,25093094.0,3911.694091796875,,0.7994041442871094,,,,
96,3939,,,,,,3918.660888671875,,0.7872147560119629,,,
96,3959,,,,,,3967.61767578125,,0.7806293964385986,,,
96,3976,,,,,,,,,8158155.5,2451.37353515625,0.7950184345245361
96,3976,,,,24795826.0,3886.4091796875,,0.8018435835838318,,,,
97,3979,,,,,,4066.728271484375,,0.7907748222351074,,,
97,3999,,,,,,3970.1015625,,0.8002822399139404,,,
97,4017,,,,,,,,,8133953.5,2448.37060546875,0.7956265211105347
97,4017,,,,24949648.0,3910.8662109375,,0.8007815480232239,,,,
98,4019,,,,,,3854.986328125,,0.8035541772842407,,,
98,4039,,,,,,3863.08056640625,,0.7969925403594971,,,
98,4058,,,,,,,,,8693709.0,2543.491455078125,0.7815621495246887
98,4058,,,,24809868.0,3880.2080078125,,0.8017126321792603,,,,
99,4059,,,,,,3963.7705078125,,0.7995997071266174,,,
99,4079,,,,,,3970.47998046875,,0.7919480204582214,,,
99,4099,,,,,,3972.53759765625,,0.7789551615715027,,,
99,4099,,,,,,,,,9178085.0,2635.362548828125,0.7693917751312256
99,4099,,,,25161910.0,3917.565185546875,,0.7989442944526672,,,,
100,4119,,,,,,3729.663818359375,,0.8176066875457764,,,
100,4139,,,,,,3942.029541015625,,0.7795897722244263,,,
100,4140,,,,,,,,,6642330.5,2155.12451171875,0.8331050276756287
100,4140,,,,24982570.0,3897.465576171875,,0.8003990054130554,,,,
101,4159,,,,,,3890.82666015625,,0.8033639192581177,,,
101,4179,,,,,,3952.39501953125,,0.811752438545227,,,
101,4181,,,,,,,,,8415477.0,2503.967529296875,0.78855299949646
101,4181,,,,24746760.0,3897.65869140625,,0.8022047281265259,,,,
102,4199,,,,,,3910.51318359375,,0.8046736717224121,,,
102,4219,,,,,,3957.080078125,,0.7880692481994629,,,
102,4222,,,,,,,,,6814298.0,2221.0458984375,0.828784167766571
