epoch,step,test_loss,test_mae,test_r2,train_loss,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,valid_loss,valid_mae,valid_r2
99,3299,,,,,,,,,nan,nan,nan
99,3299,,,,nan,nan,,nan,,,,
100,3319,,,,,,nan,,nan,,,
100,3332,,,,,,,,,nan,nan,nan
100,3332,,,,nan,nan,,nan,,,,
101,3339,,,,,,nan,,nan,,,
101,3359,,,,,,nan,,nan,,,
101,3365,,,,,,,,,nan,nan,nan
101,3365,,,,nan,nan,,nan,,,,
102,3379,,,,,,nan,,nan,,,
102,3398,,,,,,,,,nan,nan,nan
102,3398,,,,nan,nan,,nan,,,,
103,3399,,,,,,nan,,nan,,,
103,3419,,,,,,nan,,nan,,,
103,3431,,,,,,,,,nan,nan,nan
103,3431,,,,nan,nan,,nan,,,,
104,3439,,,,,,nan,,nan,,,
104,3459,,,,,,nan,,nan,,,
104,3464,,,,,,,,,nan,nan,nan
104,3464,,,,nan,nan,,nan,,,,
105,3479,,,,,,nan,,nan,,,
105,3497,,,,,,,,,nan,nan,nan
105,3497,,,,nan,nan,,nan,,,,
106,3499,,,,,,nan,,nan,,,
106,3519,,,,,,nan,,nan,,,
106,3530,,,,,,,,,nan,nan,nan
106,3530,,,,nan,nan,,nan,,,,
107,3539,,,,,,nan,,nan,,,
107,3559,,,,,,nan,,nan,,,
107,3563,,,,,,,,,nan,nan,nan
107,3563,,,,nan,nan,,nan,,,,
108,3579,,,,,,nan,,nan,,,
108,3596,,,,,,,,,nan,nan,nan
108,3596,,,,nan,nan,,nan,,,,
109,3599,,,,,,nan,,nan,,,
109,3619,,,,,,nan,,nan,,,
109,3629,,,,,,,,,nan,nan,nan
109,3629,,,,nan,nan,,nan,,,,
110,3639,,,,,,nan,,nan,,,
110,3659,,,,,,nan,,nan,,,
110,3662,,,,,,,,,nan,nan,nan
110,3662,,,,nan,nan,,nan,,,,
111,3679,,,,,,nan,,nan,,,
111,3695,,,,,,,,,nan,nan,nan
111,3695,,,,nan,nan,,nan,,,,
112,3699,,,,,,nan,,nan,,,
112,3719,,,,,,nan,,nan,,,
112,3728,,,,,,,,,nan,nan,nan
112,3728,,,,nan,nan,,nan,,,,
113,3739,,,,,,nan,,nan,,,
113,3759,,,,,,nan,,nan,,,
113,3761,,,,,,,,,nan,nan,nan
113,3761,,,,nan,nan,,nan,,,,
114,3779,,,,,,nan,,nan,,,
114,3794,,,,,,,,,nan,nan,nan
114,3794,,,,nan,nan,,nan,,,,
115,3799,,,,,,nan,,nan,,,
115,3819,,,,,,nan,,nan,,,
115,3827,,,,,,,,,nan,nan,nan
115,3827,,,,nan,nan,,nan,,,,
116,3839,,,,,,nan,,nan,,,
116,3859,,,,,,nan,,nan,,,
116,3860,,,,,,,,,nan,nan,nan
116,3860,,,,nan,nan,,nan,,,,
117,3879,,,,,,nan,,nan,,,
117,3893,,,,,,,,,nan,nan,nan
117,3893,,,,nan,nan,,nan,,,,
118,3899,,,,,,nan,,nan,,,
118,3919,,,,,,nan,,nan,,,
118,3926,,,,,,,,,nan,nan,nan
118,3926,,,,nan,nan,,nan,,,,
119,3939,,,,,,nan,,nan,,,
119,3959,,,,,,nan,,nan,,,
119,3959,,,,,,,,,nan,nan,nan
119,3959,,,,nan,nan,,nan,,,,
120,3979,,,,,,nan,,nan,,,
120,3992,,,,,,,,,nan,nan,nan
120,3992,,,,nan,nan,,nan,,,,
121,3999,,,,,,nan,,nan,,,
121,4019,,,,,,nan,,nan,,,
121,4025,,,,,,,,,nan,nan,nan
121,4025,,,,nan,nan,,nan,,,,
122,4039,,,,,,nan,,nan,,,
122,4058,,,,,,,,,nan,nan,nan
122,4058,,,,nan,nan,,nan,,,,
123,4059,,,,,,nan,,nan,,,
123,4079,,,,,,nan,,nan,,,
123,4091,,,,,,,,,nan,nan,nan
123,4091,,,,nan,nan,,nan,,,,
124,4099,,,,,,nan,,nan,,,
124,4119,,,,,,nan,,nan,,,
124,4124,,,,,,,,,nan,nan,nan
124,4124,,,,nan,nan,,nan,,,,
125,4139,,,,,,nan,,nan,,,
125,4157,,,,,,,,,nan,nan,nan
125,4157,,,,nan,nan,,nan,,,,
126,4159,,,,,,nan,,nan,,,
126,4179,,,,,,nan,,nan,,,
126,4190,,,,,,,,,nan,nan,nan
126,4190,,,,nan,nan,,nan,,,,
127,4199,,,,,,nan,,nan,,,
127,4219,,,,,,nan,,nan,,,
127,4223,,,,,,,,,nan,nan,nan
127,4223,,,,nan,nan,,nan,,,,
128,4239,,,,,,nan,,nan,,,
128,4256,,,,,,,,,nan,nan,nan
128,4256,,,,nan,nan,,nan,,,,
129,4259,,,,,,nan,,nan,,,
129,4279,,,,,,nan,,nan,,,
129,4289,,,,,,,,,nan,nan,nan
129,4289,,,,nan,nan,,nan,,,,
130,4299,,,,,,nan,,nan,,,
130,4319,,,,,,nan,,nan,,,
130,4322,,,,,,,,,nan,nan,nan
130,4322,,,,nan,nan,,nan,,,,
131,4339,,,,,,nan,,nan,,,
131,4355,,,,,,,,,nan,nan,nan
131,4355,,,,nan,nan,,nan,,,,
132,4359,,,,,,nan,,nan,,,
132,4379,,,,,,nan,,nan,,,
132,4388,,,,,,,,,nan,nan,nan
132,4388,,,,nan,nan,,nan,,,,
133,4399,,,,,,nan,,nan,,,
133,4419,,,,,,nan,,nan,,,
133,4421,,,,,,,,,nan,nan,nan
133,4421,,,,nan,nan,,nan,,,,
134,4439,,,,,,nan,,nan,,,
134,4454,,,,,,,,,nan,nan,nan
134,4454,,,,nan,nan,,nan,,,,
135,4459,,,,,,nan,,nan,,,
135,4479,,,,,,nan,,nan,,,
135,4487,,,,,,,,,nan,nan,nan
135,4487,,,,nan,nan,,nan,,,,
136,4499,,,,,,nan,,nan,,,
136,4519,,,,,,nan,,nan,,,
136,4520,,,,,,,,,nan,nan,nan
136,4520,,,,nan,nan,,nan,,,,
137,4539,,,,,,nan,,nan,,,
137,4553,,,,,,,,,nan,nan,nan
137,4553,,,,nan,nan,,nan,,,,
138,4559,,,,,,nan,,nan,,,
138,4579,,,,,,nan,,nan,,,
138,4586,,,,,,,,,nan,nan,nan
138,4586,,,,nan,nan,,nan,,,,
139,4599,,,,,,nan,,nan,,,
139,4619,,,,,,nan,,nan,,,
139,4619,,,,,,,,,nan,nan,nan
139,4619,,,,nan,nan,,nan,,,,
140,4639,,,,,,nan,,nan,,,
140,4652,,,,,,,,,nan,nan,nan
140,4652,,,,nan,nan,,nan,,,,
141,4659,,,,,,nan,,nan,,,
141,4679,,,,,,nan,,nan,,,
141,4685,,,,,,,,,nan,nan,nan
141,4685,,,,nan,nan,,nan,,,,
142,4699,,,,,,nan,,nan,,,
142,4718,,,,,,,,,nan,nan,nan
142,4718,,,,nan,nan,,nan,,,,
143,4719,,,,,,nan,,nan,,,
143,4739,,,,,,nan,,nan,,,
143,4751,,,,,,,,,nan,nan,nan
143,4751,,,,nan,nan,,nan,,,,
144,4759,,,,,,nan,,nan,,,
144,4779,,,,,,nan,,nan,,,
144,4784,,,,,,,,,nan,nan,nan
144,4784,,,,nan,nan,,nan,,,,
145,4799,,,,,,nan,,nan,,,
145,4817,,,,,,,,,nan,nan,nan
145,4817,,,,nan,nan,,nan,,,,
146,4819,,,,,,nan,,nan,,,
146,4839,,,,,,nan,,nan,,,
146,4850,,,,,,,,,nan,nan,nan
146,4850,,,,nan,nan,,nan,,,,
147,4859,,,,,,nan,,nan,,,
147,4879,,,,,,nan,,nan,,,
147,4883,,,,,,,,,nan,nan,nan
147,4883,,,,nan,nan,,nan,,,,
148,4899,,,,,,nan,,nan,,,
148,4916,,,,,,,,,nan,nan,nan
148,4916,,,,nan,nan,,nan,,,,
149,4919,,,,,,nan,,nan,,,
149,4939,,,,,,nan,,nan,,,
149,4949,,,,,,,,,nan,nan,nan
149,4949,,,,nan,nan,,nan,,,,
150,4959,,,,,,nan,,nan,,,
150,4979,,,,,,nan,,nan,,,
150,4982,,,,,,,,,nan,nan,nan
150,4982,,,,nan,nan,,nan,,,,
151,4999,,,,,,nan,,nan,,,
151,5015,,,,,,,,,nan,nan,nan
151,5015,,,,nan,nan,,nan,,,,
152,5019,,,,,,nan,,nan,,,
152,5039,,,,,,nan,,nan,,,
152,5048,,,,,,,,,nan,nan,nan
152,5048,,,,nan,nan,,nan,,,,
153,5059,,,,,,nan,,nan,,,
153,5079,,,,,,nan,,nan,,,
153,5081,,,,,,,,,nan,nan,nan
153,5081,,,,nan,nan,,nan,,,,
154,5099,,,,,,nan,,nan,,,
154,5114,,,,,,,,,nan,nan,nan
154,5114,,,,nan,nan,,nan,,,,
155,5119,,,,,,nan,,nan,,,
155,5139,,,,,,nan,,nan,,,
155,5147,,,,,,,,,nan,nan,nan
155,5147,,,,nan,nan,,nan,,,,
156,5159,,,,,,nan,,nan,,,
156,5179,,,,,,nan,,nan,,,
156,5180,,,,,,,,,nan,nan,nan
156,5180,,,,nan,nan,,nan,,,,
157,5199,,,,,,nan,,nan,,,
157,5213,,,,,,,,,nan,nan,nan
157,5213,,,,nan,nan,,nan,,,,
158,5219,,,,,,nan,,nan,,,
158,5239,,,,,,nan,,nan,,,
158,5246,,,,,,,,,nan,nan,nan
158,5246,,,,nan,nan,,nan,,,,
159,5259,,,,,,nan,,nan,,,
159,5279,,,,,,nan,,nan,,,
159,5279,,,,,,,,,nan,nan,nan
