epoch,step,test_loss,test_mae,test_r2,train_loss,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,valid_loss,valid_mae,valid_r2
94,3989,,,,24890802.0,3899.281494140625,,0.8010103702545166,,,,
95,3999,,,,,,3972.583984375,,0.8149175643920898,,,
95,4019,,,,,,3896.5537109375,,0.7772026062011719,,,
95,4031,,,,,,,,,2848685.5,1293.4107666015625,0.9284306764602661
95,4031,,,,25095074.0,3907.60302734375,,0.7992570400238037,,,,
96,4039,,,,,,3792.681884765625,,0.7978374361991882,,,
96,4059,,,,,,3775.270751953125,,0.8007209300994873,,,
96,4073,,,,,,,,,2817616.25,1270.6258544921875,0.9292112588882446
96,4073,,,,25050372.0,3904.443115234375,,0.7997754812240601,,,,
97,4079,,,,,,3891.229736328125,,0.8044445514678955,,,
97,4099,,,,,,3929.1064453125,,0.7974065542221069,,,
97,4115,,,,,,,,,2614605.25,1225.7099609375,0.9343116283416748
97,4115,,,,24805116.0,3894.864990234375,,0.8015537261962891,,,,
98,4119,,,,,,3905.41259765625,,0.8122235536575317,,,
98,4139,,,,,,3755.13232421875,,0.811558723449707,,,
98,4157,,,,,,,,,2733464.25,1267.9793701171875,0.9313254356384277
98,4157,,,,24696894.0,3879.471435546875,,0.8024430274963379,,,,
99,4159,,,,,,3815.8125,,0.8159352540969849,,,
99,4179,,,,,,4010.09228515625,,0.7953934073448181,,,
99,4199,,,,,,4439.3720703125,,0.7966599464416504,,,
99,4199,,,,,,,,,2683316.5,1242.6744384765625,0.9325853586196899
99,4199,,,,24808198.0,3896.345703125,,0.8013975024223328,,,,
100,4219,,,,,,3921.361328125,,0.8066836595535278,,,
100,4239,,,,,,3721.943359375,,0.817010223865509,,,
100,4241,,,,,,,,,2740932.0,1260.7806396484375,0.9311378598213196
100,4241,,,,24974392.0,3908.840576171875,,0.7998082041740417,,,,
101,4259,,,,,,3696.533447265625,,0.8196220397949219,,,
